ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-10-30T19:52:15Z,windows,254166,US,216.12.56.78,Mendelssohn's Italian Symphony (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:1tYizhXi1CBWlGxVhhDLrZ,,,,,,,,trackdone,trackdone,True,False,False,1761853680.0,False
2025-10-30T19:55:25Z,windows,189909,US,216.12.56.78,Mozart's Divertimento (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:4gkusjr0RrXX8tuvkQDV40,,,,,,,,trackdone,trackdone,True,False,False,1761853935.0,False
2025-10-30T19:59:22Z,windows,236033,US,216.12.56.78,Beethoven's Ode to Joy (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:0Qlzivynu4kMDlAgk5S2tp,,,,,,,,trackdone,trackdone,True,False,False,1761854125.0,False
2025-10-30T20:01:39Z,windows,137162,US,216.12.56.78,Brahms' First (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:1aCzxAjEgBF81IdwH6DHpH,,,,,,,,trackdone,remote,True,False,False,1761854362.0,False
2025-10-30T20:33:35Z,ios,97275,US,2600:4040:10b8:3500:1d1f:5689:3b14:9a7b,Brahms' First (Vuducru Remix),Vuducru,Classical Meets Beats - Workout Remix,spotify:track:1aCzxAjEgBF81IdwH6DHpH,,,,,,,,remote,unexpected-exit-while-paused,True,False,False,1761854498.0,False
2025-10-31T13:53:57Z,ios,9173,US,107.155.59.181,The Right Time,CrazyJaZz,Détente,spotify:track:37ZhpNIfIx5mztlmxGNLtH,,,,,,,,playbtn,remote,True,False,False,1761918828.0,False
2025-10-31T13:54:05Z,cast,6849,US,216.12.56.78,The Right Time,CrazyJaZz,Détente,spotify:track:37ZhpNIfIx5mztlmxGNLtH,,,,,,,,remote,remote,True,False,False,1761918837.0,False
2025-10-31T13:56:39Z,ios,155381,US,107.155.59.181,The Right Time,CrazyJaZz,Détente,spotify:track:37ZhpNIfIx5mztlmxGNLtH,,,,,,,,remote,trackdone,True,False,False,1761918845.0,False
2025-10-31T13:59:26Z,ios,165618,US,107.155.59.181,Danse Dorée,Underground Canopy,Bluestaeb and S. Fidelity Present Underground Canopy,spotify:track:7tVCfyX6Hjl3m2gBLv2gLJ,,,,,,,,trackdone,trackdone,True,False,False,1761918999.0,False
2025-10-31T14:01:12Z,ios,105563,US,107.155.59.181,Late Nights,Charlie Calz Beats,Above The Clouds,spotify:track:59awYrjXygMcWBwlK2Vhkd,,,,,,,,trackdone,trackdone,True,False,False,1761919166.0,False
2025-10-31T14:03:16Z,ios,124024,US,107.155.59.181,Targa,Sandy Mental,Targa,spotify:track:7DRk4leuSMGMAWzG7hNvxb,,,,,,,,trackdone,trackdone,True,False,False,1761919272.0,False
2025-10-31T14:05:20Z,ios,123860,US,107.155.59.181,Machado,Papi Churro,Machado,spotify:track:7kHjB7rQhNQOFwN3ERvTZU,,,,,,,,trackdone,trackdone,True,False,False,1761919396.0,False
2025-10-31T14:07:35Z,ios,134341,US,107.155.59.181,On Another Planet,Chill Select,Sunset Bloom,spotify:track:5PGuVoTandIGnAkU2rY44q,,,,,,,,trackdone,trackdone,True,False,False,1761919520.0,False
2025-10-31T14:09:44Z,ios,128427,US,107.155.59.181,Chilldays,Bequem,Chilldays,spotify:track:4gfN9LjHUny5viWlFCfF0n,,,,,,,,trackdone,trackdone,True,False,False,1761919655.0,False
2025-10-31T14:11:46Z,ios,121500,US,107.155.59.181,Hot Spa,Søren Søstrom,Casciana Terme,spotify:track:4GE53NTapO0DqQ5dORqqKZ,,,,,,,,trackdone,trackdone,True,False,False,1761919784.0,False
2025-10-31T14:14:09Z,ios,141812,US,107.155.59.181,Subtle Note,LowJaZz,Subtle Note,spotify:track:5X2XewQqTVrCA5zDOuY7zh,,,,,,,,trackdone,trackdone,True,False,False,1761919906.0,False
2025-10-31T14:16:15Z,ios,126082,US,107.155.59.181,Maximo Respeto,Ganzo,Maximo Respeto,spotify:track:0WqvJXHlxhuKaz5CmuEDSO,,,,,,,,trackdone,trackdone,True,False,False,1761920049.0,False
2025-10-31T14:18:35Z,ios,138836,US,107.155.59.181,Praia Gaivotas,Vincent Rayn,Praia Gaivotas,spotify:track:7GO1GdFmK6a4irAZLatsyt,,,,,,,,trackdone,trackdone,True,False,False,1761920175.0,False
2025-10-31T14:21:37Z,ios,182231,US,107.155.59.181,A Beat to Chill To,Mi Ka,"The Jazz Hop Conspiracy, Vol. 1",spotify:track:51dPgm96cBeY9jh9CtlOud,,,,,,,,trackdone,trackdone,True,False,False,1761920315.0,False
2025-10-31T14:23:38Z,ios,120000,US,107.155.59.181,For Your Love,Screen Jazzmaster,For Your Love,spotify:track:53I80XJhp46fOGkk6E6iIp,,,,,,,,trackdone,trackdone,True,False,False,1761920497.0,False
2025-10-31T14:25:52Z,ios,134000,US,107.155.59.181,Holidays,FRANZ,Holidays,spotify:track:4xkebhsPwfCwZZPD6dQMfO,,,,,,,,trackdone,trackdone,True,False,False,1761920618.0,False
2025-10-31T14:27:48Z,ios,115515,US,107.155.59.181,Careful Love,Jazzy James,Careful Love,spotify:track:73U0GsIEFEw4XM7PVT2nHB,,,,,,,,trackdone,trackdone,True,False,False,1761920752.0,False
2025-10-31T14:29:45Z,ios,116053,US,107.155.59.181,Golden Hour,RMB Justize,Golden Hour,spotify:track:2PCrHkSjenws0Zkvxhm3x1,,,,,,,,trackdone,trackdone,True,False,False,1761920868.0,False
2025-10-31T14:32:30Z,ios,164819,US,107.155.59.181,Time 4 Time,Unwind Project,Time 4 Time,spotify:track:4exkfJ2JVCz6cFjXQixprk,,,,,,,,trackdone,trackdone,True,False,False,1761920985.0,False
2025-10-31T14:34:13Z,ios,102000,US,107.155.59.181,Bustle,skyswimming,Bustle,spotify:track:1SRQYpq5pQPrmLP8QSR9qj,,,,,,,,trackdone,trackdone,True,False,False,1761921150.0,False
2025-10-31T14:36:15Z,ios,121781,US,107.155.59.181,druppel,yungmerrin,Jazzstrumentals,spotify:track:1Zvtd7EnJdsAOo47Jt1Nxy,,,,,,,,trackdone,trackdone,True,False,False,1761921253.0,False
2025-10-31T14:38:33Z,ios,138000,US,107.155.59.181,Peace Out,Midnight Hour,Peace Out,spotify:track:5dZhegDU5AASVi1592gJDl,,,,,,,,trackdone,trackdone,True,False,False,1761921375.0,False
2025-10-31T14:40:24Z,ios,109720,US,107.155.59.181,Behind the strings,Takeshi,Behind the strings,spotify:track:0c9MRbxVn8VUe3xpq9WCG3,,,,,,,,trackdone,trackdone,True,False,False,1761921513.0,False
2025-10-31T14:42:13Z,ios,108800,US,107.155.59.181,Birds Eye,Vincent Rayn,Birds Eye,spotify:track:7yhPe48qrUGfHPve8SlCsu,,,,,,,,trackdone,trackdone,True,False,False,1761921624.0,False
2025-10-31T14:44:20Z,ios,126758,US,107.155.59.181,Sentiment,Erwin Do,Sentiment,spotify:track:4bUebN9mVM3LXBYXHxJMNi,,,,,,,,trackdone,trackdone,True,False,False,1761921733.0,False
2025-10-31T14:45:51Z,ios,90353,US,107.155.59.181,New Hope,paris91,New Hope,spotify:track:4y3oPxhwxDKpCPISuFY3HL,,,,,,,,trackdone,trackdone,True,False,False,1761921860.0,False
2025-10-31T14:48:10Z,ios,138353,US,107.155.59.181,Slipping Slowly,Louk,Slipping Slowly,spotify:track:3utuOUxyj2ur3Hh2b1Hi9W,,,,,,,,trackdone,trackdone,True,False,False,1761921951.0,False
2025-10-31T14:50:19Z,ios,128372,US,107.155.59.181,Nights like this,Phil Tyler,Nights like this,spotify:track:5p08jfuWNxxRaDedc7uaRf,,,,,,,,trackdone,trackdone,True,False,False,1761922090.0,False
2025-10-31T14:52:28Z,ios,129150,US,107.155.59.181,Golden Haze,Dani Catalá,Golden Haze,spotify:track:6Ymcr6l254Z7K4du81JLJA,,,,,,,,trackdone,trackdone,True,False,False,1761922219.0,False
2025-10-31T14:54:05Z,ios,96000,US,107.155.59.181,Chrysalis,Shierro,Chrysalis,spotify:track:5qriZGLKt1exMaPkd67QBE,,,,,,,,trackdone,trackdone,True,False,False,1761922348.0,False
2025-10-31T14:56:05Z,ios,120000,US,107.155.59.181,Jarritos,Just Steezy Things,Jarritos,spotify:track:3P2dir3JiXJ18JBLeS8cKy,,,,,,,,trackdone,trackdone,True,False,False,1761922445.0,False
2025-10-31T14:57:46Z,ios,100262,US,107.155.59.181,talk of the town,IN.ri,talk of the town,spotify:track:6vQabDyVdycIYGx8ZW36eg,,,,,,,,trackdone,trackdone,True,False,False,1761922565.0,False
2025-10-31T14:59:48Z,ios,121379,US,107.155.59.181,what's next,howupheelin',what's next,spotify:track:5xFXTfSKzIBCI0BzOSnmjs,,,,,,,,trackdone,trackdone,True,False,False,1761922666.0,False
2025-10-31T15:01:47Z,ios,118554,US,107.155.59.181,Majestic,Screen Jazzmaster,Majestic,spotify:track:6cXOWgV1mAhIl1zF0fUe9y,,,,,,,,trackdone,trackdone,True,False,False,1761922788.0,False
2025-10-31T15:03:15Z,ios,87000,US,107.155.59.181,Cheques,Half Blue,Cheques,spotify:track:1IggXi5YVmHQ2vnBsXYar6,,,,,,,,trackdone,trackdone,True,False,False,1761922907.0,False
2025-10-31T15:05:29Z,ios,133608,US,107.155.59.181,Circadian Rhythms,Lamar Azul,Circadian Rhythms,spotify:track:4hVzPNPAVI9Fmbhsaq2Gbd,,,,,,,,trackdone,trackdone,True,False,False,1761922995.0,False
2025-10-31T15:07:29Z,ios,120000,US,107.155.59.181,Moroccan Mint,yosev,Moroccan Mint,spotify:track:6ZqerXOL0kNew8Lr0kV64m,,,,,,,,trackdone,trackdone,True,False,False,1761923129.0,False
2025-10-31T15:09:27Z,ios,116842,US,107.155.59.181,Positive Mind,Bequem,Positive Mind,spotify:track:69GPkmhluZyWW6ibNwACGI,,,,,,,,trackdone,trackdone,True,False,False,1761923249.0,False
2025-10-31T15:12:00Z,ios,152737,US,107.155.59.181,granadilla,B-Side,Fruitful,spotify:track:2PIPmnGTu2wPBJFnBxej2Z,,,,,,,,trackdone,trackdone,True,False,False,1761923367.0,False
2025-10-31T15:13:48Z,ios,108000,US,107.155.59.181,One Way Ticket,Just Steezy Things,One Way Ticket,spotify:track:60lyMMrvW5bUQTcPrJGJxO,,,,,,,,trackdone,trackdone,True,False,False,1761923520.0,False
2025-10-31T15:16:15Z,ios,146139,US,107.155.59.181,Cigars,Max I Million,We Own the Night,spotify:track:72dS6e4QLaEECcDFNtfFeu,,,,,,,,trackdone,trackdone,True,False,False,1761923628.0,False
2025-10-31T15:18:12Z,ios,116250,US,107.155.59.181,Off Day,Saiko,Off Day,spotify:track:2SjCYttqeE2CFN3VhAtTgU,,,,,,,,trackdone,trackdone,True,False,False,1761923775.0,False
2025-10-31T15:19:43Z,ios,90581,US,107.155.59.181,Something In The Air,Shierro,Something In The Air,spotify:track:0NgBcbcN4cdxPLfsMu6zIL,,,,,,,,trackdone,trackdone,True,False,False,1761923892.0,False
2025-10-31T15:21:45Z,ios,121379,US,107.155.59.181,Back On Concrete,Clap Cotton,Back On Concrete,spotify:track:0dpSn0PBjoMgTOlaUdh2HL,,,,,,,,trackdone,trackdone,True,False,False,1761923983.0,False
2025-10-31T15:23:40Z,ios,114674,US,107.155.59.181,Friday,Bequem,Friday,spotify:track:2Tc7Nq9tSnvFv6UN7whuST,,,,,,,,trackdone,trackdone,True,False,False,1761924105.0,False
2025-10-31T15:25:51Z,ios,130914,US,107.155.59.181,Less Is More,Ghostnaut,Less Is More,spotify:track:7nWmfNrpQNE3YYBTO9omAl,,,,,,,,trackdone,trackdone,True,False,False,1761924220.0,False
2025-10-31T15:28:24Z,ios,152279,US,107.155.59.181,Awake,Dualizm,Hifi,spotify:track:2Szq8W9Nt08Yd1Tftg9YIU,,,,,,,,trackdone,trackdone,True,False,False,1761924351.0,False
2025-10-31T15:30:51Z,ios,146170,US,107.155.59.181,Oubaitori,Sátyr,Oubaitori,spotify:track:3asgEGGEtFvd26PjI5Gcid,,,,,,,,trackdone,trackdone,True,False,False,1761924504.0,False
2025-10-31T15:34:02Z,ios,191000,US,107.155.59.181,Moves a Little,CrazyJaZz,"Work, Work, Work",spotify:track:3aAFfnfMdAnwZV46CdLuTp,,,,,,,,trackdone,trackdone,True,False,False,1761924651.0,False
2025-10-31T15:35:59Z,ios,115909,US,107.155.59.181,Alchemy,Hoffy Beats,Alchemy,spotify:track:57x74cwEjgyNs65AaAFUQv,,,,,,,,trackdone,trackdone,True,False,False,1761924842.0,False
2025-10-31T15:38:08Z,ios,128471,US,107.155.59.181,Liquid Spots,Rudy Raw,Imagenero,spotify:track:7hEdlA5hxgZOOA6J1bfNoh,,,,,,,,trackdone,trackdone,True,False,False,1761924959.0,False
2025-10-31T15:40:18Z,ios,130000,US,107.155.59.181,they met.,yeyts.,they met.,spotify:track:1meWwP7h5lANg2SuIIP7UZ,,,,,,,,trackdone,endplay,True,True,False,1761925088.0,False
2025-10-31T15:42:18Z,ios,120000,US,107.155.59.181,Silk Keys,Screen Jazzmaster,Silk Keys,spotify:track:7CXUq339i2sKxgo16p5Sca,,,,,,,,trackdone,trackdone,True,False,False,1761925219.0,False
2025-10-31T15:44:57Z,ios,158118,US,107.155.59.181,September,Just Steezy Things,September,spotify:track:1GUUN63jGbwlaxw2mqnThq,,,,,,,,trackdone,trackdone,True,False,False,1761925338.0,False
2025-10-31T15:46:54Z,ios,116171,US,107.155.59.181,flora,yungmerrin,flora,spotify:track:7EZEmsikTqKm479P6hEZFC,,,,,,,,trackdone,trackdone,True,False,False,1761925497.0,False
2025-10-31T15:49:28Z,ios,153487,US,107.155.59.181,Nice Day,CrazyJaZz,Nice Day,spotify:track:52PdihHI8L8XzHKDkVd0b3,,,,,,,,trackdone,trackdone,True,False,False,1761925614.0,False
2025-10-31T15:51:30Z,ios,122000,US,107.155.59.181,Gilded Dawn,Ghostnaut,Gilded Dawn,spotify:track:75BQIJ6eWYf1kfAg4kEKy2,,,,,,,,trackdone,trackdone,True,False,False,1761925768.0,False
2025-10-31T15:53:12Z,ios,101143,US,107.155.59.181,Johatsu,Jazzy James,Johatsu,spotify:track:3BdN6UiUIkOU4UfKrZOOSz,,,,,,,,trackdone,trackdone,True,False,False,1761925890.0,False
2025-10-31T15:55:19Z,ios,126154,US,107.155.59.181,Green Lands,Midnight Hour,Green Lands,spotify:track:3pu3yCTPCypYNmKXKwuO5Q,,,,,,,,trackdone,trackdone,True,False,False,1761925992.0,False
2025-10-31T15:57:41Z,ios,141857,US,107.155.59.181,Smoke n Mirrors,Just Steezy Things,Speakeasy,spotify:track:56K3lGddM8ly3NzFklqHiG,,,,,,,,trackdone,trackdone,True,False,False,1761926119.0,False
2025-10-31T16:01:29Z,ios,228000,US,107.155.59.181,Little Bit,FRANZ,Little Bit,spotify:track:4jSE62RlWF2f2FhUGSJKz5,,,,,,,,trackdone,trackdone,True,False,False,1761926261.0,False
2025-10-31T16:04:22Z,ios,172584,US,107.155.59.181,Do It Well and Everything Will be Fine,CrazyJaZz,"Work, Work, Work",spotify:track:66q7MxkeAML7i6Hc4mTsKB,,,,,,,,trackdone,trackdone,True,False,False,1761926489.0,False
2025-10-31T16:05:57Z,ios,94286,US,107.155.59.181,Osmose,Vincent Rayn,Rayny Season,spotify:track:1qWJsjvvbdFis62MybI97R,,,,,,,,trackdone,trackdone,True,False,False,1761926662.0,False
2025-10-31T16:09:32Z,ios,167723,US,107.155.59.181,Slum Village,Phil Tyler,Slum Village,spotify:track:1hYZRGqB6kgG3oor1bN0rY,,,,,,,,trackdone,trackdone,True,False,False,1761926757.0,False
2025-10-31T16:11:38Z,ios,125807,US,107.155.59.181,Vision,Midnight Hour,Vision,spotify:track:1xFQ42yRQ0UKRKCrTDEHlb,,,,,,,,trackdone,trackdone,True,False,False,1761926972.0,False
2025-10-31T16:14:30Z,ios,171681,US,107.155.59.181,One For The River,Jazzy James,One For The River,spotify:track:505Z3bijhtcgkaUHCk2H0h,,,,,,,,trackdone,trackdone,True,False,False,1761927098.0,False
2025-10-31T16:16:47Z,ios,136123,US,107.155.59.181,Edith,paris91,Edith,spotify:track:1uqBD9XAG52H9bJ12gbcHX,,,,,,,,trackdone,trackdone,True,False,False,1761927270.0,False
2025-10-31T16:19:39Z,ios,172000,US,107.155.59.181,Jazz from Tuesday,CrazyJaZz,"Work, Work, Work",spotify:track:58w5JCoaq3aIkiViYU1Mps,,,,,,,,trackdone,trackdone,True,False,False,1761927407.0,False
2025-10-31T16:22:10Z,ios,150000,US,107.155.59.181,Soul Glow,Ghostnaut,Soul Glow,spotify:track:6XARtvjxeq55KXapfiyYB7,,,,,,,,trackdone,trackdone,True,False,False,1761927579.0,False
2025-10-31T16:25:24Z,ios,169412,US,107.155.59.181,Locked,FRANZ,Locked,spotify:track:6QqvHp870qviXUsyPWmIjs,,,,,,,,trackdone,trackdone,True,False,False,1761927730.0,False
2025-10-31T16:27:08Z,ios,103291,US,107.155.59.181,Changing Forest,Midnight Hour,Changing Forest,spotify:track:0FvrZeZhzI7maqp7eU4XLd,,,,,,,,trackdone,trackdone,True,False,False,1761927924.0,False
2025-10-31T16:28:43Z,ios,95093,US,107.155.59.181,2nd ave,yungmerrin,2nd ave,spotify:track:5v6Kc2gETpHBBefuUzDAs8,,,,,,,,trackdone,trackdone,True,False,False,1761928028.0,False
2025-10-31T16:30:44Z,ios,120000,US,107.155.59.181,Sunkissed,Screen Jazzmaster,Sunkissed,spotify:track:0mZs9gUYlwiCeYxE48HlbF,,,,,,,,trackdone,trackdone,True,False,False,1761928123.0,False
2025-10-31T16:33:37Z,ios,172250,US,107.155.59.181,Stay Yourself,CrazyJaZz,Chosen Well,spotify:track:6SZcIyw4Z6pIQmzBvjnFMK,,,,,,,,trackdone,trackdone,True,False,False,1761928244.0,False
2025-10-31T16:35:42Z,ios,125217,US,107.155.59.181,I've Got The Jazz,Phil Tyler,I've Got The Jazz,spotify:track:68LIcgmK98hyycPLwgM9xo,,,,,,,,trackdone,trackdone,True,False,False,1761928417.0,False
2025-10-31T16:35:57Z,ios,12669,US,107.155.59.181,Good Vibes,paris91,Good Vibes,spotify:track:70s24zom4H1DnXvL5t7Wth,,,,,,,,trackdone,backbtn,True,True,False,1761928542.0,False
2025-10-31T16:38:01Z,ios,125217,US,107.155.59.181,I've Got The Jazz,Phil Tyler,I've Got The Jazz,spotify:track:68LIcgmK98hyycPLwgM9xo,,,,,,,,backbtn,trackdone,True,False,False,1761928557.0,False
2025-10-31T16:40:28Z,ios,147000,US,107.155.59.181,Good Vibes,paris91,Good Vibes,spotify:track:70s24zom4H1DnXvL5t7Wth,,,,,,,,trackdone,trackdone,True,False,False,1761928681.0,False
2025-10-31T16:42:10Z,ios,101647,US,107.155.59.181,Ray of Solar,Midnight Hour,Ray of Solar,spotify:track:5coXuzOAbFntYHDG1un7d6,,,,,,,,trackdone,trackdone,True,False,False,1761928828.0,False
2025-10-31T16:43:48Z,ios,97357,US,107.155.59.181,bloemen,yungmerrin,Jazzstrumentals,spotify:track:4cqSqO6h2sQoJ5uMnTWEAs,,,,,,,,trackdone,trackdone,True,False,False,1761928930.0,False
2025-10-31T16:45:36Z,ios,106667,US,107.155.59.181,strangers,iamkosmos,strangers,spotify:track:2DSNIvTRktCIner1zDTt0B,,,,,,,,trackdone,trackdone,True,False,False,1761929028.0,False
2025-10-31T16:47:40Z,ios,124000,US,107.155.59.181,One Life,CrazyJaZz,One Life,spotify:track:73L5kmS4AlGwvlPTQozAn4,,,,,,,,trackdone,trackdone,True,False,False,1761929136.0,False
2025-10-31T16:49:59Z,ios,138375,US,107.155.59.181,Pimiento,Chill Select,Classic Times,spotify:track:1exKw6cayvTnRNAJbIpOMU,,,,,,,,trackdone,trackdone,True,False,False,1761929260.0,False
2025-10-31T16:51:59Z,ios,120000,US,107.155.59.181,Coastline,Vincent Rayn,Coastline,spotify:track:0PPlANVj1pw5InVorVuJv9,,,,,,,,trackdone,trackdone,True,False,False,1761929399.0,False
2025-10-31T16:53:51Z,ios,111237,US,107.155.59.181,Lou,Ganzo,Lou,spotify:track:5RQRCYXBSdvX1XevfTaixS,,,,,,,,trackdone,trackdone,True,False,False,1761929519.0,False
2025-10-31T16:55:40Z,ios,108266,US,107.155.59.181,Rue de Rêves,yungmerrin,Rue de Rêves,spotify:track:2dLE5CuBDmy6CIm2YzpR3p,,,,,,,,trackdone,trackdone,True,False,False,1761929631.0,False
2025-10-31T16:57:31Z,ios,111000,US,107.155.59.181,Full Moon,Midnight Hour,Full Moon,spotify:track:3ClWWSvnnXWR83x7eHKcg6,,,,,,,,trackdone,trackdone,True,False,False,1761929740.0,False
2025-10-31T17:00:13Z,ios,161500,US,107.155.59.181,Groovy Jazz,CrazyJaZz,"Work, Work, Work",spotify:track:3ZGkS53ECppzVUstQaoQeH,,,,,,,,trackdone,trackdone,True,False,False,1761929851.0,False
2025-10-31T17:02:20Z,ios,126000,US,107.155.59.181,Night Cafe,Screen Jazzmaster,Night Cafe,spotify:track:2goFotrhSNVacublwsAZmv,,,,,,,,trackdone,trackdone,True,False,False,1761930013.0,False
2025-10-31T17:04:19Z,ios,118977,US,107.155.59.181,Overview,Chill Select,Moonlight Jazz,spotify:track:11EeSlfkaFFKyLyATtniSs,,,,,,,,trackdone,trackdone,True,False,False,1761930140.0,False
2025-10-31T17:06:24Z,ios,123689,US,107.155.59.181,Laissez Faire,paris91,Laissez Faire,spotify:track:1XhTPXKH49BSuRtr2Apz0e,,,,,,,,trackdone,trackdone,True,False,False,1761930259.0,False
2025-10-31T17:08:44Z,ios,139535,US,107.155.59.181,Groovin' Shoes,Just Steezy Things,Groovin' Shoes,spotify:track:0bhFD1wF7UxN1BF48j3uNv,,,,,,,,trackdone,trackdone,True,False,False,1761930384.0,False
2025-10-31T17:11:48Z,ios,184000,US,107.155.59.181,Trip,FRANZ,Trip,spotify:track:4MKoWIXBiOqDfYRi0SqRHj,,,,,,,,trackdone,trackdone,True,False,False,1761930524.0,False
2025-10-31T17:13:58Z,ios,128931,US,107.155.59.181,Pense à Toi,CrazyJaZz,Along The Way,spotify:track:0SXk6gG3App81LdIQfppNw,,,,,,,,trackdone,trackdone,True,False,False,1761930708.0,False
2025-10-31T17:16:07Z,ios,128618,US,107.155.59.181,Compañeros,Papi Churro,Compañeros,spotify:track:31Q1j84jjrOG0MtXvhjJ4h,,,,,,,,trackdone,trackdone,True,False,False,1761930838.0,False
2025-10-31T17:18:11Z,ios,124333,US,107.155.59.181,Funky Soul,Phil Tyler,Funky Soul,spotify:track:1ablAJ60yCo0UGPJ8rGDhx,,,,,,,,trackdone,trackdone,True,False,False,1761930967.0,False
2025-10-31T17:20:03Z,ios,111000,US,107.155.59.181,Sophistiquée,paris91,Sophistiquée,spotify:track:7lPfA852lwVhEn83P9CHag,,,,,,,,trackdone,trackdone,True,False,False,1761931091.0,False
2025-10-31T18:35:50Z,ios,6956,US,107.155.59.181,Flyin' Higher,Just Steezy Things,Flyin' Higher,spotify:track:4zSrPVIxU1dUJr7s7rg3zv,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1761931203.0,False
2025-10-31T18:37:52Z,ios,119787,US,107.155.59.181,Flyin' Higher,Just Steezy Things,Flyin' Higher,spotify:track:4zSrPVIxU1dUJr7s7rg3zv,,,,,,,,appload,trackdone,True,False,False,1761935750.0,False
2025-10-31T18:39:38Z,ios,105750,US,107.155.59.181,Come Together,Sandy Mental,Come Together,spotify:track:6hkfmdK8QG6KEIgvi190Ez,,,,,,,,trackdone,trackdone,True,False,False,1761935872.0,False
2025-10-31T18:42:44Z,ios,185455,US,107.155.59.181,Détente,CrazyJaZz,Détente,spotify:track:5KWVsWPWZnA0jLFG3xQk9Z,,,,,,,,trackdone,trackdone,True,False,False,1761935978.0,False
2025-10-31T18:44:38Z,ios,113766,US,107.155.59.181,Hidden Currents,Midnight Hour,Hidden Currents,spotify:track:5kv1TBVBDoLxYDPmoBYDFr,,,,,,,,trackdone,trackdone,True,False,False,1761936164.0,False
2025-10-31T18:46:41Z,ios,123000,US,107.155.59.181,Lazy Days,Screen Jazzmaster,Lazy Days,spotify:track:1SZiLrBH51lNGYz5yOk5Dl,,,,,,,,trackdone,trackdone,True,False,False,1761936278.0,False
2025-10-31T18:48:57Z,ios,135529,US,107.155.59.181,Chesterfield,paris91,Chesterfield,spotify:track:7x5QoXMfR9tQKp1TPT17Ft,,,,,,,,trackdone,trackdone,True,False,False,1761936401.0,False
2025-10-31T18:50:32Z,ios,94359,US,107.155.59.181,Cabin Fever,Just Steezy Things,Cabin Fever,spotify:track:7HmzrKyXTMGsk9nbcQjEhT,,,,,,,,trackdone,trackdone,True,False,False,1761936537.0,False
2025-10-31T18:53:09Z,ios,156000,US,107.155.59.181,Urban Daydream,Briony Bowen,Midnight Syntax,spotify:track:5yW1fkAjAKurnztTrAbLvX,,,,,,,,trackdone,trackdone,True,False,False,1761936632.0,False
2025-10-31T18:54:34Z,ios,85141,US,107.155.59.181,Laid Back Love,Shierro,Laid Back Love,spotify:track:5dnmhVkehMS6B7a1cCNjs3,,,,,,,,trackdone,trackdone,True,False,False,1761936789.0,False
2025-10-31T18:56:25Z,ios,110120,US,107.155.59.181,Café Shadows,Moonloops,Late Night Canvas,spotify:track:2dQnDaFxcG9rF92muJtAo6,,,,,,,,trackdone,trackdone,True,False,False,1761936874.0,False
2025-10-31T18:59:07Z,ios,161798,US,107.155.59.181,Rooftop Flavour,Chris Cross,Rooftop Flavour,spotify:track:1xitgueE0kp1vEcf6Nf4nk,,,,,,,,trackdone,trackdone,True,False,False,1761936985.0,False
2025-10-31T19:02:01Z,ios,172625,US,107.155.59.181,"Be Cool, we Leave with Nothing",ChildNoah,The sweetness of Smooth Jazz,spotify:track:7kNx94NKeDjn0fV4T5Twbe,,,,,,,,trackdone,trackdone,True,False,False,1761937147.0,False
